Target,Right Motor,Left Motor,Time (ms)
50,1.54,1.51,5.345
50,1.54,1.51,5.346
50,1.54,1.51,5.347
50,1.54,1.51,5.348
50,1.54,1.51,5.349
50,1.54,1.51,5.35
50,1.54,1.51,5.351
50,1.54,1.51,5.352
50,1.54,1.51,5.353
50,1.54,1.51,5.354
50,1.54,1.51,5.355
50,1.54,1.51,5.356
50,1.54,1.51,5.357
50,1.54,1.51,5.358
50,1.54,1.51,5.359
50,1.54,1.51,5.36
50,1.54,1.51,5.361
50,1.54,1.51,5.362
50,1.54,1.51,5.363
50,1.54,1.51,5.364
50,1.54,1.51,5.365
50,1.54,1.51,5.366
50,1.54,1.51,5.367
50,1.54,1.51,5.368
50,1.54,1.51,5.369
50,1.54,1.51,5.37
50,1.54,1.51,5.371
50,1.54,1.51,5.372
50,1.54,1.51,5.373
50,1.54,1.51,5.374
50,1.54,1.51,5.375
50,1.54,1.51,5.376
50,1.54,1.51,5.377
50,1.54,1.51,5.378
50,1.54,1.51,5.379
50,1.54,1.51,5.38
50,1.54,1.51,5.381
50,1.54,1.51,5.382
50,1.54,1.51,5.383
50,1.54,1.51,5.384
50,1.54,1.51,5.385
50,1.54,1.51,5.386
50,1.54,1.51,5.387
50,1.54,1.51,5.388
50,1.54,1.51,5.389
50,1.54,1.51,5.39
50,1.54,1.51,5.391
50,1.54,1.51,5.392
50,1.54,1.51,5.393
50,1.54,1.51,5.394
50,1.54,1.51,5.395
50,1.54,1.51,5.396
50,1.54,1.51,5.397
50,1.54,1.51,5.398
50,1.54,1.51,5.399
50,1.54,1.51,5.4
50,1.54,1.51,5.401
50,1.54,1.51,5.402
50,1.54,1.51,5.403
50,1.54,1.51,5.404
50,1.54,1.51,5.405
50,1.54,1.51,5.406
50,1.54,1.51,5.407
50,1.54,1.51,5.408
50,1.54,1.51,5.409
50,1.54,1.51,5.41
50,1.54,1.51,5.411
50,1.54,1.51,5.412
50,1.54,1.51,5.413
50,1.54,1.51,5.414
50,1.54,1.51,5.415
50,1.54,1.51,5.416
50,1.54,1.51,5.417
50,1.54,1.51,5.418
50,1.54,1.51,5.419
50,1.54,1.51,5.42
50,1.54,1.51,5.421
50,1.54,1.51,5.422
50,1.54,1.51,5.423
50,1.54,1.51,5.424
50,1.54,1.51,5.425
50,1.54,1.51,5.426
50,1.54,1.51,5.427
50,1.54,1.51,5.428
50,1.54,1.51,5.429
50,1.54,1.51,5.43
50,1.54,1.51,5.431
50,1.54,1.51,5.432
50,1.54,1.51,5.433
50,1.54,1.51,5.434
50,1.54,1.51,5.435
50,1.54,1.51,5.436
50,1.54,1.51,5.437
50,1.54,1.51,5.438
50,1.54,1.51,5.439
50,1.54,1.51,5.44
50,1.54,1.51,5.441
50,1.54,1.51,5.442
50,1.54,1.51,5.443
50,1.54,1.51,5.444
50,1.54,1.51,5.445
50,1.54,1.51,5.446
50,1.54,1.51,5.447
50,1.54,1.51,5.448
50,1.54,1.51,5.449
50,1.54,1.51,5.45
50,1.54,1.51,5.451
50,1.54,1.51,5.452
50,1.54,1.51,5.453
50,1.54,1.51,5.454
50,1.54,1.51,5.455
50,1.54,1.51,5.456
50,1.54,1.51,5.457
50,1.54,1.51,5.458
50,1.54,1.51,5.459
50,1.54,1.51,5.46
50,1.54,1.51,5.461
50,1.54,1.51,5.462
50,1.54,1.51,5.463
50,1.54,1.51,5.464
50,1.54,1.51,5.465
50,1.54,1.51,5.466
50,1.54,1.51,5.467
50,1.54,1.51,5.468
50,1.54,1.51,5.469
50,1.54,1.51,5.47
50,1.54,1.51,5.471
50,1.54,1.51,5.472
50,1.54,1.51,5.473
50,1.54,1.51,5.474
50,1.54,1.51,5.475
50,1.54,1.51,5.476
50,1.54,1.51,5.477
50,1.54,1.51,5.478
50,1.54,1.51,5.479
50,1.54,1.51,5.48
50,1.54,1.51,5.481
50,1.54,1.51,5.482
50,1.54,1.51,5.483
50,1.54,1.51,5.484
50,1.54,1.51,5.485
50,1.54,1.51,5.486
50,1.54,1.51,5.487
50,1.54,1.51,5.488
50,1.54,1.51,5.489
50,1.54,1.51,5.49
50,1.54,1.51,5.491
50,1.54,1.51,5.492
50,1.54,1.51,5.493
50,1.54,1.51,5.494
50,1.54,1.51,5.495
50,1.54,1.51,5.496
50,1.54,1.51,5.497
50,1.54,1.51,5.498
50,1.54,1.51,5.499
50,1.54,1.51,5.5
50,1.54,1.51,5.501
50,1.54,1.51,5.502
50,1.54,1.51,5.503
50,1.54,1.51,5.504
50,1.54,1.51,5.505
50,1.54,1.51,5.506
50,1.54,1.51,5.507
50,1.54,1.51,5.508
50,1.54,1.51,5.509
50,1.54,1.51,5.51
50,1.54,1.51,5.511
50,1.54,1.51,5.512
50,1.54,1.51,5.513
50,1.54,1.51,5.514
50,1.54,1.51,5.515
50,1.54,1.51,5.516
50,1.54,1.51,5.517
50,1.54,1.51,5.518
50,1.54,1.51,5.519
50,1.54,1.51,5.52
50,1.54,1.51,5.521
50,1.54,1.51,5.522
50,1.54,1.51,5.523
50,1.54,1.51,5.524
50,1.54,1.51,5.525
50,1.54,1.51,5.526
50,1.54,1.51,5.527
50,1.54,1.51,5.528
50,1.54,1.51,5.529
50,1.54,1.51,5.53
50,1.54,1.51,5.531
50,1.54,1.51,5.532
50,1.54,1.51,5.533
50,1.54,1.51,5.534
50,1.54,1.51,5.535
50,1.54,1.51,5.536
50,1.54,1.51,5.537
50,1.54,1.51,5.538
50,1.54,1.51,5.539
50,1.54,1.51,5.54
50,1.54,1.51,5.541
50,1.54,1.51,5.542
50,1.54,1.51,5.543
50,1.54,1.51,5.544
50,1.54,1.51,5.545
50,1.54,1.51,5.546
50,1.54,1.51,5.547
50,1.54,1.51,5.548
50,1.54,1.51,5.549
50,1.54,1.51,5.55
50,1.54,1.51,5.551
50,1.54,1.51,5.552
50,1.54,1.51,5.553
50,1.54,1.51,5.554
50,1.54,1.51,5.555
50,1.54,1.51,5.556
50,1.54,1.51,5.557
50,1.54,1.51,5.558
50,1.54,1.51,5.559
50,1.54,1.51,5.56
50,1.54,1.51,5.561
50,1.54,1.51,5.562
50,1.54,1.51,5.563
50,1.54,1.51,5.564
50,1.54,1.51,5.565
50,1.54,1.51,5.566
50,1.54,1.51,5.567
50,1.54,1.51,5.568
50,1.54,1.51,5.569
50,1.54,1.51,5.57
50,1.54,1.51,5.571
50,1.54,1.51,5.572
50,1.54,1.51,5.573
50,1.54,1.51,5.574
50,1.54,1.51,5.575
50,1.54,1.51,5.576
50,1.54,1.51,5.577
50,1.54,1.51,5.578
50,1.54,1.51,5.579
50,1.54,1.51,5.58
50,1.54,1.51,5.581
50,1.54,1.51,5.582
50,1.54,1.51,5.583
50,1.54,1.51,5.584
50,1.54,1.51,5.585
50,1.54,1.51,5.586
50,1.54,1.51,5.587
50,1.54,1.51,5.588
50,1.54,1.51,5.589
50,1.54,1.51,5.59
50,1.54,1.51,5.591
50,1.54,1.51,5.592
50,1.54,1.51,5.593
50,1.54,1.51,5.594
50,1.54,1.51,5.595
50,1.54,1.51,5.596
50,1.54,1.51,5.597
50,1.54,1.51,5.598
50,1.54,1.51,5.599
50,1.54,1.51,5.6
50,1.54,1.51,5.601
50,1.54,1.51,5.602
50,1.54,1.51,5.603
50,1.54,1.51,5.604
50,1.54,1.51,5.605
50,1.54,1.51,5.606
50,1.54,1.51,5.607
50,1.54,1.51,5.608
50,1.54,1.51,5.609
50,1.54,1.51,5.61
50,1.54,1.51,5.611
50,1.54,1.51,5.612
50,1.54,1.51,5.613
50,1.54,1.51,5.614
50,1.54,1.51,5.615
50,1.54,1.51,5.616
50,1.54,1.51,5.617
50,1.54,1.51,5.618
50,1.54,1.51,5.619
50,1.54,1.51,5.62
50,1.54,1.51,5.621
50,1.54,1.51,5.622
50,1.54,1.51,5.623
50,1.54,1.51,5.624
50,1.54,1.51,5.625
50,1.54,1.51,5.626
50,1.54,1.51,5.627
50,1.54,1.51,5.628
50,1.54,1.51,5.629
50,1.54,1.51,5.63
50,1.54,1.51,5.631
50,1.54,1.51,5.632
50,1.54,1.51,5.633
50,1.54,1.51,5.634
50,1.54,1.51,5.635
50,1.54,1.51,5.636
50,1.54,1.51,5.637
50,1.54,1.51,5.638
50,1.54,1.51,5.639
50,1.54,1.51,5.64
50,1.54,1.51,5.641
50,1.54,1.51,5.642
50,1.54,1.51,5.643
50,1.54,1.51,5.644
50,1.54,1.51,5.645
50,1.54,1.51,5.646
50,1.54,1.51,5.647
50,1.54,1.51,5.648
50,1.54,1.51,5.649
50,1.54,1.51,5.65
50,1.54,1.51,5.651
50,1.54,1.51,5.652
50,1.54,1.51,5.653
50,1.54,1.51,5.654
50,1.54,1.51,5.655
50,1.54,1.51,5.656
50,1.54,1.51,5.657
50,1.54,1.51,5.658
50,1.54,1.51,5.659
50,1.54,1.51,5.66
50,1.54,1.51,5.661
50,1.54,1.51,5.662
50,1.54,1.51,5.663
50,1.54,1.51,5.664
50,1.54,1.51,5.665
50,1.54,1.51,5.666
50,1.54,1.51,5.667
50,1.54,1.51,5.668
50,1.54,1.51,5.669
50,1.54,1.51,5.67
50,1.54,1.51,5.671
50,1.54,1.51,5.672
50,1.54,1.51,5.673
50,1.54,1.51,5.674
50,1.54,1.51,5.675
50,1.54,1.51,5.676
50,1.54,1.51,5.677
50,1.54,1.51,5.678
50,1.54,1.51,5.679
50,1.54,1.51,5.68
50,1.54,1.51,5.681
50,1.54,1.51,5.682
50,1.54,1.51,5.683
50,1.54,1.51,5.684
50,1.54,1.51,5.685
50,1.54,1.51,5.686
50,1.54,1.51,5.687
50,1.54,1.51,5.688
50,1.54,1.51,5.689
50,1.54,1.51,5.69
50,1.54,1.51,5.691
50,1.54,1.51,5.692
50,1.54,1.51,5.693
50,1.54,1.51,5.694
50,1.54,1.51,5.695
50,1.54,1.51,5.696
50,1.54,1.51,5.697
50,1.54,1.51,5.698
50,1.54,1.51,5.699
50,1.54,1.51,5.7
50,1.54,1.51,5.701
50,1.54,1.51,5.702
50,1.54,1.51,5.703
50,1.54,1.51,5.704
50,1.54,1.51,5.705
50,1.54,1.51,5.706
50,1.54,1.51,5.707
50,1.54,1.51,5.708
50,1.54,1.51,5.709
50,1.54,1.51,5.71
50,1.54,1.51,5.711
50,1.54,1.51,5.712
50,1.54,1.51,5.713
50,1.54,1.51,5.714
50,1.54,1.51,5.715
50,1.54,1.51,5.716
50,1.54,1.51,5.717
50,1.54,1.51,5.718
50,1.54,1.51,5.719
50,1.54,1.51,5.72
50,1.54,1.51,5.721
50,1.54,1.51,5.722
50,1.54,1.51,5.723
50,1.54,1.51,5.724
50,1.54,1.51,5.725
50,1.54,1.51,5.726
50,1.54,1.51,5.727
50,1.54,1.51,5.728
50,1.54,1.51,5.729
50,1.54,1.51,5.73
50,1.54,1.51,5.731
50,1.54,1.51,5.732
50,1.54,1.51,5.733
50,1.54,1.51,5.734
50,1.54,1.51,5.735
50,1.54,1.51,5.736
50,1.54,1.51,5.737
50,1.54,1.51,5.738
50,1.54,1.51,5.739
50,1.54,1.51,5.74
50,1.54,1.51,5.741
50,1.54,1.51,5.742
50,1.54,1.51,5.743
50,1.54,1.51,5.744
50,1.54,1.51,5.745
50,1.54,1.51,5.746
50,1.54,1.51,5.747
50,1.54,1.51,5.748
50,1.54,1.51,5.749
50,1.54,1.51,5.75
50,1.54,1.51,5.751
50,1.54,1.51,5.752
50,1.54,1.51,5.753
50,1.54,1.51,5.754
50,1.54,1.51,5.755
50,1.54,1.51,5.756
50,1.54,1.51,5.757
50,1.54,1.51,5.758
0,1.54,1.51,5.759
0,1.54,1.51,5.76
0,1.54,1.51,5.761
0,1.54,1.51,5.762
0,1.54,1.51,5.763
0,1.54,1.51,5.764
0,1.54,1.51,5.765
0,1.54,1.51,5.766
0,1.54,1.51,5.767
0,1.54,1.51,5.768
0,1.54,1.51,5.769
0,1.54,1.51,5.77
0,1.54,1.51,5.771
0,1.54,1.51,5.772
0,1.54,1.51,5.773
0,1.54,1.51,5.774
0,1.54,1.51,5.775
0,1.54,1.51,5.776
0,1.54,1.51,5.777
0,1.54,1.51,5.778
0,1.54,1.51,5.779
0,1.54,1.51,5.78
0,1.54,1.51,5.781
0,1.54,1.51,5.782
0,1.54,1.51,5.783
0,1.54,1.51,5.784
0,1.54,1.51,5.785
0,1.54,1.51,5.786
0,1.54,1.51,5.787
0,1.54,1.51,5.788
0,1.54,1.51,5.789
0,1.54,1.51,5.79
0,1.54,1.51,5.791
0,1.54,1.51,5.792
0,1.54,1.51,5.793
0,1.54,1.51,5.794
0,1.54,1.51,5.795
0,1.54,1.51,5.796
0,1.54,1.51,5.797
0,1.54,1.51,5.798
0,1.54,1.51,5.799
0,1.54,1.51,5.8
0,1.54,1.51,5.801
0,1.54,1.51,5.802
0,1.54,1.51,5.803
0,1.54,1.51,5.804
0,1.54,1.51,5.805
0,1.54,1.51,5.806
0,1.54,1.51,5.807
0,1.54,1.51,5.808
0,1.54,1.51,5.809
0,1.54,1.51,5.81
0,1.54,1.51,5.811
0,1.54,1.51,5.812
0,1.54,1.51,5.813
0,1.54,1.51,5.814
0,1.54,1.51,5.815
0,1.54,1.51,5.816
0,1.54,1.51,5.817
0,1.54,1.51,5.818
0,1.54,1.51,5.819
0,1.54,1.51,5.82
0,1.54,1.51,5.821
0,1.54,1.51,5.822
0,1.54,1.51,5.823
0,1.54,1.51,5.824
0,1.54,1.51,5.825
0,1.54,1.51,5.826
0,1.54,1.51,5.827
0,1.54,1.51,5.828
0,1.54,1.51,5.829
0,1.54,1.51,5.83
0,1.54,1.51,5.831
0,1.54,1.51,5.832
0,1.54,1.51,5.833
0,1.54,1.51,5.834
0,1.54,1.51,5.835
0,1.54,1.51,5.836
0,1.54,1.51,5.837
0,1.54,1.51,5.838
0,1.54,1.51,5.839
0,1.54,1.51,5.84
0,1.54,1.51,5.841
0,1.54,1.51,5.842
0,1.54,1.51,5.843
0,1.54,1.51,5.844
0,1.54,1.51,5.845
0,1.54,1.51,5.846
0,1.54,1.51,5.847
0,1.54,1.51,5.848
0,1.54,1.51,5.849
0,1.54,1.51,5.85
0,1.54,1.51,5.851
0,1.54,1.51,5.852
0,1.54,1.51,5.853
0,1.54,1.51,5.854
0,1.54,1.51,5.855
0,1.54,1.51,5.856
0,1.54,1.51,5.857
0,1.54,1.51,5.858
0,1.54,1.51,5.859
0,1.54,1.51,5.86
0,1.54,1.51,5.861
0,1.54,1.51,5.862
0,1.54,1.51,5.863
0,1.54,1.51,5.864
0,1.54,1.51,5.865
0,1.54,1.51,5.866
0,1.54,1.51,5.867
0,1.54,1.51,5.868
0,1.54,1.51,5.869
0,1.54,1.51,5.87
0,1.54,1.51,5.871
0,1.54,1.51,5.872
0,1.54,1.51,5.873
0,1.54,1.51,5.874
0,1.54,1.51,5.875
0,1.54,1.51,5.876
0,1.54,1.51,5.877
0,1.54,1.51,5.878
0,1.54,1.51,5.879
0,1.54,1.51,5.88
0,1.54,1.51,5.881
0,1.54,1.51,5.882
0,1.54,1.51,5.883
0,1.54,1.51,5.884
0,1.54,1.51,5.885
0,1.54,1.51,5.886
0,1.54,1.51,5.887
0,1.54,1.51,5.888
0,1.54,1.51,5.889
0,1.54,1.51,5.89
0,1.54,1.51,5.891
0,1.54,1.51,5.892
0,1.54,1.51,5.893
0,1.54,1.51,5.894
0,1.54,1.51,5.895
0,1.54,1.51,5.896
0,1.54,1.51,5.897
0,1.54,1.51,5.898
0,1.54,1.51,5.899
0,1.54,1.51,5.9
0,1.54,1.51,5.901
0,1.54,1.51,5.902
0,1.54,1.51,5.903
0,1.54,1.51,5.904
0,1.54,1.51,5.905
0,1.54,1.51,5.906
0,1.54,1.51,5.907
0,1.54,1.51,5.908
0,1.54,1.51,5.909
0,1.54,1.51,5.91
0,1.54,1.51,5.911
0,1.54,1.51,5.912
0,1.54,1.51,5.913
0,1.54,1.51,5.914
0,1.54,1.51,5.915
0,1.54,1.51,5.916
0,1.54,1.51,5.917
0,1.54,1.51,5.918
0,1.54,1.51,5.919
0,1.54,1.51,5.92
0,1.54,1.51,5.921
0,1.54,1.51,5.922
0,1.54,1.51,5.923
0,1.54,1.51,5.924
0,1.54,1.51,5.925
0,1.54,1.51,5.926
0,1.54,1.51,5.927
0,1.54,1.51,5.928
0,1.54,1.51,5.929
0,1.54,1.51,5.93
0,1.54,1.51,5.931
0,1.54,1.51,5.932
0,1.54,1.51,5.933
0,1.54,1.51,5.934
0,1.54,1.51,5.935
0,1.54,1.51,5.936
0,1.54,1.51,5.937
0,1.54,1.51,5.938
0,1.54,1.51,5.939
0,1.54,1.51,5.94
0,1.54,1.51,5.941
0,1.54,1.51,5.942
0,1.54,1.51,5.943
0,1.54,1.51,5.944
0,1.54,1.51,5.945
0,1.54,1.51,5.946
0,1.54,1.51,5.947
0,1.54,1.51,5.948
0,1.54,1.51,5.949
0,1.54,1.51,5.95
0,1.54,1.51,5.951
0,1.54,1.51,5.952
0,1.54,1.51,5.953
0,1.54,1.51,5.954
0,1.54,1.51,5.955
0,1.54,1.51,5.956
0,1.54,1.51,5.957
0,1.54,1.51,5.958
0,1.54,1.51,5.959
0,1.54,1.51,5.96
0,1.54,1.51,5.961
0,1.54,1.51,5.962
0,1.54,1.51,5.963
0,1.54,1.51,5.964
0,1.54,1.51,5.965
0,1.54,1.51,5.966
0,1.54,1.51,5.967
0,1.54,1.51,5.968
0,1.54,1.51,5.969
0,1.54,1.51,5.97
0,1.54,1.51,5.971
0,1.54,1.51,5.972
0,1.54,1.51,5.973
0,1.54,1.51,5.974
0,1.54,1.51,5.975
0,1.54,1.51,5.976
0,1.54,1.51,5.977
0,1.54,1.51,5.978
0,1.54,1.51,5.979
0,1.54,1.51,5.98
0,1.54,1.51,5.981
0,1.54,1.51,5.982
0,1.54,1.51,5.983
0,1.54,1.51,5.984
0,1.54,1.51,5.985
0,1.54,1.51,5.986
0,1.54,1.51,5.987
0,1.54,1.51,5.988
0,1.54,1.51,5.989
0,1.54,1.51,5.99
0,1.54,1.51,5.991
0,1.54,1.51,5.992
0,1.54,1.51,5.993
0,1.54,1.51,5.994
0,1.54,1.51,5.995
0,1.54,1.51,5.996
0,1.54,1.51,5.997
0,1.54,1.51,5.998
0,1.54,1.51,5.999
0,1.54,1.51,6
0,1.54,1.51,6.001
0,1.54,1.51,6.002
0,1.54,1.51,6.003
0,1.54,1.51,6.004
0,1.54,1.51,6.005
0,1.54,1.51,6.006
0,1.54,1.51,6.007
0,1.54,1.51,6.008
0,1.54,1.51,6.009
0,1.54,1.51,6.01
0,1.54,1.51,6.011
0,1.54,1.51,6.012
0,1.54,1.51,6.013
0,1.54,1.51,6.014
0,1.54,1.51,6.015
0,1.54,1.51,6.016
0,1.54,1.51,6.017
0,1.54,1.51,6.018
0,1.54,1.51,6.019
0,1.54,1.51,6.02
0,1.54,1.51,6.021
0,1.54,1.51,6.022
0,1.54,1.51,6.023
0,1.54,1.51,6.024
0,1.54,1.51,6.025
0,1.54,1.51,6.026
0,1.54,1.51,6.027
0,1.54,1.51,6.028
0,1.54,1.51,6.029
0,1.54,1.51,6.03
0,1.54,1.51,6.031
0,1.54,1.51,6.032
0,1.54,1.51,6.033
0,1.54,1.51,6.034
0,1.54,1.51,6.035
0,1.54,1.51,6.036
0,1.54,1.51,6.037
0,1.54,1.51,6.038
0,1.54,1.51,6.039
0,1.54,1.51,6.04
0,1.54,1.51,6.041
0,1.54,1.51,6.042
0,1.54,1.51,6.043
0,1.54,1.51,6.044
0,1.54,1.51,6.045
0,1.54,1.51,6.046
0,1.54,1.51,6.047
0,1.54,1.51,6.048
0,1.54,1.51,6.049
0,1.54,1.51,6.05
0,1.54,1.51,6.051
0,1.54,1.51,6.052
0,1.54,1.51,6.053
0,1.54,1.51,6.054
0,1.54,1.51,6.055
0,1.54,1.51,6.056
0,1.54,1.51,6.057
0,1.54,1.51,6.058
0,1.54,1.51,6.059
0,1.54,1.51,6.06
0,1.54,1.51,6.061
0,1.54,1.51,6.062
0,1.54,1.51,6.063
0,1.54,1.51,6.064
0,1.54,1.51,6.065
0,1.54,1.51,6.066
0,1.54,1.51,6.067
0,1.54,1.51,6.068
0,1.54,1.51,6.069
0,1.54,1.51,6.07
0,1.54,1.51,6.071
0,1.54,1.51,6.072
0,1.54,1.51,6.073
0,1.54,1.51,6.074
0,1.54,1.51,6.075
0,1.54,1.51,6.076
0,1.54,1.51,6.077
0,1.54,1.51,6.078
0,1.54,1.51,6.079
0,1.54,1.51,6.08
0,1.54,1.51,6.081
0,1.54,1.51,6.082
0,1.54,1.51,6.083
0,1.54,1.51,6.084
0,1.54,1.51,6.085
0,1.54,1.51,6.086
0,1.54,1.51,6.087
0,1.54,1.51,6.088
0,1.54,1.51,6.089
0,1.54,1.51,6.09
0,1.54,1.51,6.091
0,1.54,1.51,6.092
0,1.54,1.51,6.093
0,1.54,1.51,6.094
0,1.54,1.51,6.095
0,1.54,1.51,6.096
0,1.54,1.51,6.097
0,1.54,1.51,6.098
0,1.54,1.51,6.099
0,1.54,1.51,6.1
0,1.54,1.51,6.101
0,1.54,1.51,6.102
0,1.54,1.51,6.103
0,1.54,1.51,6.104
0,1.54,1.51,6.105
0,1.54,1.51,6.106
0,1.54,1.51,6.107
0,1.54,1.51,6.108
0,1.54,1.51,6.109
0,1.54,1.51,6.11
0,1.54,1.51,6.111
0,1.54,1.51,6.112
0,1.54,1.51,6.113
0,1.54,1.51,6.114
0,1.54,1.51,6.115
0,1.54,1.51,6.116
0,1.54,1.51,6.117
0,1.54,1.51,6.118
0,1.54,1.51,6.119
0,1.54,1.51,6.12
0,1.54,1.51,6.121
0,1.54,1.51,6.122
0,1.54,1.51,6.123
0,1.54,1.51,6.124
0,1.54,1.51,6.125
0,1.54,1.51,6.126
0,1.54,1.51,6.127
0,1.54,1.51,6.128
0,1.54,1.51,6.129
0,1.54,1.51,6.13
0,1.54,1.51,6.131
0,1.54,1.51,6.132
0,1.54,1.51,6.133
0,1.54,1.51,6.134
0,1.54,1.51,6.135
0,1.54,1.51,6.136
0,1.54,1.51,6.137
0,1.54,1.51,6.138
0,1.54,1.51,6.139
0,1.54,1.51,6.14
0,1.54,1.51,6.141
0,1.54,1.51,6.142
0,1.54,1.51,6.143
0,1.54,1.51,6.144
0,1.54,1.51,6.145
0,1.54,1.51,6.146
0,1.54,1.51,6.147
0,1.54,1.51,6.148
0,1.54,1.51,6.149
0,1.54,1.51,6.15
0,1.54,1.51,6.151
0,1.54,1.51,6.152
0,1.54,1.51,6.153
0,1.54,1.51,6.154
0,1.54,1.51,6.155
0,1.54,1.51,6.156
0,1.54,1.51,6.157
0,1.54,1.51,6.158
0,1.54,1.51,6.159
0,1.54,1.51,6.16
0,1.54,1.51,6.161
0,1.54,1.51,6.162
0,1.54,1.51,6.163
0,1.54,1.51,6.164
0,1.54,1.51,6.165
0,1.54,1.51,6.166
0,1.54,1.51,6.167
0,1.54,1.51,6.168
0,1.54,1.51,6.169
0,1.54,1.51,6.17
0,1.54,1.51,6.171
0,1.54,1.51,6.172
0,1.54,1.51,6.173
0,1.54,1.51,6.174
0,1.54,1.51,6.175
0,1.54,1.51,6.176
0,1.54,1.51,6.177
0,1.54,1.51,6.178
0,1.54,1.51,6.179
0,1.54,1.51,6.18
0,1.54,1.51,6.181
0,1.54,1.51,6.182
0,1.54,1.51,6.183
0,1.54,1.51,6.184
0,1.54,1.51,6.185
0,1.54,1.51,6.186
0,1.54,1.51,6.187
0,1.54,1.51,6.188
0,1.54,1.51,6.189
0,1.54,1.51,6.19
0,1.54,1.51,6.191
0,1.54,1.51,6.192
0,1.54,1.51,6.193
0,1.54,1.51,6.194
0,1.54,1.51,6.195
0,1.54,1.51,6.196
0,1.54,1.51,6.197
0,1.54,1.51,6.198
0,1.54,1.51,6.199
0,1.54,1.51,6.2
0,1.54,1.51,6.201
0,1.54,1.51,6.202
0,1.54,1.51,6.203
0,1.54,1.51,6.204
0,1.54,1.51,6.205
0,1.54,1.51,6.206
0,1.54,1.51,6.207
0,1.54,1.51,6.208
0,1.54,1.51,6.209
0,1.54,1.51,6.21
0,1.54,1.51,6.211
0,1.54,1.51,6.212
0,1.54,1.51,6.213
0,1.54,1.51,6.214
0,1.54,1.51,6.215
0,1.54,1.51,6.216
0,1.54,1.51,6.217
0,1.54,1.51,6.218
0,1.54,1.51,6.219
0,1.54,1.51,6.22
0,1.54,1.51,6.221
0,1.54,1.51,6.222
0,1.54,1.51,6.223
0,1.54,1.51,6.224
0,1.54,1.51,6.225
0,1.54,1.51,6.226
0,1.54,1.51,6.227
0,1.54,1.51,6.228
0,1.54,1.51,6.229
0,1.54,1.51,6.23
0,1.54,1.51,6.231
0,1.54,1.51,6.232
0,1.54,1.51,6.233
0,1.54,1.51,6.234
0,1.54,1.51,6.235
0,1.54,1.51,6.236
0,1.54,1.51,6.237
0,1.54,1.51,6.238
0,1.54,1.51,6.239
0,1.54,1.51,6.24
0,1.54,1.51,6.241
0,1.54,1.51,6.242
0,1.54,1.51,6.243
0,1.54,1.51,6.244
0,1.54,1.51,6.245
0,1.54,1.51,6.246
0,1.54,1.51,6.247
0,1.54,1.51,6.248
0,1.54,1.51,6.249
0,1.54,1.51,6.25
0,1.54,1.51,6.251
0,1.54,1.51,6.252
0,1.54,1.51,6.253
0,1.54,1.51,6.254
0,1.54,1.51,6.255
0,1.54,1.51,6.256
0,1.54,1.51,6.257
0,1.54,1.51,6.258
0,1.54,1.51,6.259
0,1.54,1.51,6.26
0,1.54,1.51,6.261
0,1.54,1.51,6.262
0,1.54,1.51,6.263
0,1.54,1.51,6.264
0,1.54,1.51,6.265
0,1.54,1.51,6.266
0,1.54,1.51,6.267
0,1.54,1.51,6.268
0,1.54,1.51,6.269
0,1.54,1.51,6.27
0,1.54,1.51,6.271
0,1.54,1.51,6.272
0,1.54,1.51,6.273
0,1.54,1.51,6.274
0,1.54,1.51,6.275
0,1.54,1.51,6.276
0,1.54,1.51,6.277
0,1.54,1.51,6.278
0,1.54,1.51,6.279
0,1.54,1.51,6.28
0,1.54,1.51,6.281
0,1.54,1.51,6.282
0,1.54,1.51,6.283
0,1.54,1.51,6.284
0,1.54,1.51,6.285
0,1.54,1.51,6.286
0,1.54,1.51,6.287
0,1.54,1.51,6.288
0,1.54,1.51,6.289
0,1.54,1.51,6.29
0,1.54,1.51,6.291
0,1.54,1.51,6.292
0,1.54,1.51,6.293
0,1.54,1.51,6.294
0,1.54,1.51,6.295
0,1.54,1.51,6.296
0,1.54,1.51,6.297
0,1.54,1.51,6.298
0,1.54,1.51,6.299
0,1.54,1.51,6.3
0,1.54,1.51,6.301
0,1.54,1.51,6.302
0,1.54,1.51,6.303
0,1.54,1.51,6.304
0,1.54,1.51,6.305
0,1.54,1.51,6.306
0,1.54,1.51,6.307
0,1.54,1.51,6.308
0,1.54,1.51,6.309
0,1.54,1.51,6.31
0,1.54,1.51,6.311
0,1.54,1.51,6.312
0,1.54,1.51,6.313
0,1.54,1.51,6.314
0,1.54,1.51,6.315
0,1.54,1.51,6.316
0,1.54,1.51,6.317
0,1.54,1.51,6.318
0,1.54,1.51,6.319
0,1.54,1.51,6.32
0,1.54,1.51,6.321
0,1.54,1.51,6.322
0,1.54,1.51,6.323
0,1.54,1.51,6.324
0,1.54,1.51,6.325
0,1.54,1.51,6.326
0,1.54,1.51,6.327
0,1.54,1.51,6.328
0,1.54,1.51,6.329
0,1.54,1.51,6.33
0,1.54,1.51,6.331
0,1.54,1.51,6.332
0,1.54,1.51,6.333
0,1.54,1.51,6.334
0,1.54,1.51,6.335
0,1.54,1.51,6.336
0,1.54,1.51,6.337
0,1.54,1.51,6.338
0,1.54,1.51,6.339
0,1.54,1.51,6.34
0,1.54,1.51,6.341
0,1.54,1.51,6.342
